participant,group,n_typing,median_typing,mean_typing,acc_typing,error_rate_typing,n_fluency,n_wrong,acc_fluency,composite_fluency,median_fluency,mean_fluency,max_egner,mean_egner,max_wais,mean_wais,max_vpt,mean_vpt,mean_rt__P_0,mean_rt__P_1,mean_rt__P_2,mean_rt__P_5,acc__P_0,acc__P_1,acc__P_2,acc__P_5,mean_rt__P_congruent,mean_rt__P_incongruent,mean_rt__P_neutral,acc__P_congruent,acc__P_incongruent,acc__P_neutral,mean_rt__M_1,mean_rt__M_2,mean_rt__M_5,acc__M_1,acc__M_2,acc__M_5,mean_rt__M_congruent,mean_rt__M_incongruent,mean_rt__M_neutral,acc__M_congruent,acc__M_incongruent,acc__M_neutral,n_trial_correct,n_trial_lure,mean_rt_correct,mean_rt_lure,acc_veri,veri_performance,dob,age,Nationality,lang_mult,date,frameRate,nationality,gender,maritalstatus,eduLevel,ParentsEdu,income,employment,major,handedness,Medicalhistory,developmentHist,nativelanguage,lingualAbility,multilingual_1,multilingual_1_TEXT,multilingual_2,multilingual_2_TEXT,multilingual_3,multilingual_3_TEXT,multilingual_4,multilingual_4_TEXT,multilingual_5,multilingual_5_TEXT,multilingual_6,multilingual_6_TEXT,mathlanguage_1,multiplylanguage,schooltype_1,difficultiesmath,learnmultiplytable,peercomparison,peercomparison2,rateownfluency_1,dyslexia,mathanxious,examanxious,memory,ethnicity_value,major_relabel,country,avg_digitspan
19206,BAC,61,1.6986,1.8861590163934427,98.38709677419357,0.01612903225806452,29,3,48.333333333333336,45.83333333333333,2.6269,2.7949724137931033,5,4.666666666666667,7,6,10,9.666666666666666,0.6916478260869565,0.5977266666666666,0.58788125,0.6081624999999999,95.83333333333334,93.75,100,100,0.5838125,0.6126565217391304,0.6916478260869565,100,95.83333333333334,95.83333333333334,0.726104347826087,0.7150625,0.6680458333333333,95.83333333333334,100,100,0.6558695652173913,0.74335,0.7070666666666666,95.83333333333334,100,100,142,136,1.3281640845070422,1.476747794117647,96.5277777777778,0.14858370961060485,2003-04-10,20.82951128976855,UK,English,2024-02-06T23:29:45Z,59.88023952,UK,Non-binary/ third gender,Single (never married),Some University but no degree,"Yes, father only","Less than 20,000 pounds",Unable to work,Psychology,Right,Yes,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,No,6,Yes,Yes,Yes,No,White,Psychology,UK,6
19210,ABC,62,1.4492,1.4978629032258064,100,0,26,6,43.333333333333336,38.333333333333336,2.0684,2.681896153846154,5,4.666666666666667,5,4,10,9.666666666666666,0.5149916666666666,0.5206533333333333,0.53015625,0.5053133333333334,100,93.75,100,93.75,0.5121083333333334,0.5264272727272727,0.5149916666666666,100,91.66666666666666,100,0.6786086956521739,0.6305,0.5546608695652174,95.83333333333334,91.66666666666666,95.83333333333334,0.5584782608695652,0.6832857142857143,0.6267583333333333,95.83333333333334,87.5,100,124,134,1.5264112903225806,1.706518656716418,89.58333333333334,0.1801073663938373,2002-12-31,21.097594202379145,UK,English,2024-02-04T21:30:38Z,59.88023952,UK,Male,Single (never married),Some University but no degree,"Yes, mother only","60,000-99,999 pounds",Student,Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,Yes,Yes,No,No,10,No,No,No,No,White,Psychology,UK,5
19233,ACB,60,1.6579,1.6937783333333334,96.7741935483871,0.03225806451612906,26,2,43.333333333333336,41.66666666666667,2.0576999999999996,3.129876923076923,5,4.666666666666667,6,5.666666666666667,8,7.333333333333333,0.48195,0.48460625,0.47958125,0.5019375,100,100,100,100,0.49999583333333336,0.47742083333333335,0.48195,100,100,100,0.6839625,0.7042363636363637,0.6589217391304347,100,91.66666666666666,95.83333333333334,0.622775,0.6820136363636363,0.7440260869565217,100,91.66666666666666,95.83333333333334,126,132,1.352922222222222,1.8187719696969695,89.58333333333334,0.4658497474747476,2003-12-01,20.17432351224428,UK,English,2024-02-02T16:07:11Z,59.88023952,UK,Female,Single (never married),Some University but no degree,No,"40,000-59,999 pounds",Student,psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,Yes,Yes,7.5,No,Yes,Yes,No,White,Psychology,UK,5.5
19238,BCA,57,1.4334,1.526378947368421,91.93548387096774,0.08064516129032259,29,6,48.333333333333336,43.333333333333336,2.0999,2.471103448275862,8,7.333333333333333,6,5.333333333333333,8,8,0.5873375,0.6589,0.6932625,0.62464,100,100,100,93.75,0.6164625,0.7047434782608696,0.5873375,100,95.83333333333334,100,1.3170166666666667,1.3779928571428572,1.289875,50,58.333333333333336,50,1.0020083333333334,NA,1.894742857142857,100,NA,58.333333333333336,140,127,1.6067064285714283,2.011307874015748,92.70833333333334,0.4046014454443197,NA,NA,NA,NA,NA,NA,Europe,Female,Single (never married),University Bachelors Degree,No,"Less than 20,000 pounds",Employed part time (up to 39 hours per week),Cognitive psychology,Right,No,No,Others,Yes,60,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgarian,Bulgarian,State,Yes,Yes,No,No,5.5,No,Yes,Yes,No,White,Psychology,UK,7
19248,CAB,60,1.6666,1.6994683333333334,96.7741935483871,0.03225806451612905,19,2,31.666666666666664,30,2.9055,3.854747368421053,6,5.333333333333333,5,4.666666666666667,7,6.333333333333333,0.69655,0.6626875,0.6525125,0.62613125,100,100,100,100,0.6343541666666667,0.6598666666666667,0.69655,100,100,100,1.0124333333333333,1.0072125,0.8641391304347826,87.5,100,95.83333333333334,0.9141130434782608,1.0241952380952382,0.9490291666666668,95.83333333333334,87.5,100,129,95,2.914544186046512,3.358635789473684,77.77777777777779,0.44409160342717247,1989-05-02,34.812942352206754,UK,English,2024-02-23T10:15:09Z,60.60606061,UK,Female,"Married, or in a domestic partnership",Some University but no degree,No,"20,000-39,999 pounds",Student,psychology,Right,Yes,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,Yes,No,Yes,Yes,5,No,Yes,Yes,Yes,White,Psychology,UK,5.5
19250,BCA,59,1.5323,1.5563915254237288,95.16129032258064,0.04838709677419357,15,4,25,21.666666666666668,3.3494,4.194266666666667,5,4.666666666666667,7,6.333333333333333,10,9.666666666666666,0.6160083333333333,0.65040625,0.72603125,0.7041937500000001,100,100,100,100,0.6365541666666666,0.7505333333333334,0.6160083333333333,100,100,100,0.8790125,0.9050772727272728,0.7597565217391304,100,91.66666666666666,95.83333333333334,0.812808695652174,0.8870521739130435,0.8428521739130435,95.83333333333334,95.83333333333334,95.83333333333334,125,90,2.276276,3.5352344444444443,74.65277777777779,1.2589584444444442,2000-11-24,23.19193832962583,UK,English,2024-02-02T20:31:53Z,59.88023952,UK,Female,Single (never married),Some University but no degree,"Yes, mother only","60,000-99,999 pounds",Student,Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,Yes,Yes,Yes,Yes,6.5,No,Yes,Yes,Yes,White,Psychology,UK,6
19263,ACB,60,1.45,1.5441933333333333,96.7741935483871,0.03225806451612905,24,5,40,35.833333333333336,2.1492500000000003,2.6612708333333335,7,6,6,5.333333333333333,8,8,0.5344416666666667,0.5718375,0.57578125,0.55995625,100,100,100,100,0.5489875,0.5893958333333333,0.5344416666666667,100,100,100,0.8796181818181819,0.7407166666666667,0.8074695652173913,91.66666666666666,100,95.83333333333334,0.6408208333333333,0.87105,0.919904347826087,100,91.66666666666666,95.83333333333334,128,109,1.85275234375,2.858534862385321,82.29166666666666,1.005782518635321,2004-07-16,19.574793528341825,UK,English,2024-02-11T16:38:24Z,59.88023952,UK,Female,Single (never married),Some University but no degree,"Yes, both parents","Less than 20,000 pounds",Student,Psychology,Right,No,No,Arabic,Yes,100,English,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,No,8.5,No,No,Yes,No,Other (Arab or any others),Psychology,UK,6.5
19268,BCA,60,1.3335,1.41895,96.7741935483871,0.03225806451612904,24,1,40,39.166666666666664,3.115,3.661458333333333,7,6.333333333333333,6,5,10,9.666666666666666,0.6059166666666667,0.703,0.6154375,0.5625625,100,93.75,100,100,0.5753478260869566,0.6733333333333333,0.6059166666666667,95.83333333333334,100,100,0.7309166666666667,0.6719583333333333,0.6615416666666667,100,100,100,0.6635416666666667,0.7400416666666667,0.6608333333333334,100,100,100,140,138,2.9358785714285713,3.37668115942029,96.5277777777778,0.44080258799171856,2003-06-22,20.62003343391132,UK,English,2024-02-03T11:12:47Z,62.5,UK,Female,Single (never married),Some University but no degree,"Yes, both parents","60,000-99,999 pounds",Student,Psychology,Right,Yes,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,Yes,Yes,No,Yes,7,No,Yes,Yes,Yes,White,Psychology,UK,6.5
19269,ACB,60,1.34275,1.3562366666666668,96.7741935483871,0.03225806451612904,25,5,41.66666666666667,37.5,2.5194,2.802272,6,5.666666666666667,7,6,10,9.666666666666666,0.5592291666666667,0.62825625,0.569625,0.60546,100,100,100,93.75,0.5455791666666667,0.6588739130434782,0.5592291666666667,100,95.83333333333334,100,0.7079208333333333,0.7043583333333333,0.6554347826086957,100,100,95.83333333333334,0.65925,0.7421260869565217,0.66995,100,95.83333333333334,100,137,131,1.394061313868613,1.717285496183206,93.05555555555556,0.32322418231459293,2004-06-29,19.61870485379117,UK,English,2024-02-10T17:34:00Z,59.88023952,UK,Female,Single (never married),Completed Secondary School,"Yes, both parents","More than 100,000 pounds",Student,Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,No,7,No,No,Yes,Yes,White,Psychology,UK,6.5
19273,BAC,59,1.182,1.263486440677966,95.16129032258064,0.04838709677419355,41,6,68.33333333333333,63.33333333333333,1.6477,1.8338146341463415,7,6.333333333333333,6,5.333333333333333,10,9.666666666666666,0.4533217391304348,0.4523466666666667,0.5182125,0.4431866666666667,95.83333333333334,93.75,100,93.75,0.460025,0.48562727272727274,0.4533217391304348,100,91.66666666666666,95.83333333333334,0.6884045454545454,0.6624565217391304,0.6041260869565217,91.66666666666666,95.83333333333334,95.83333333333334,0.585175,0.723885,0.6564333333333333,100,83.33333333333334,100,144,121,0.999448611111111,1.2376330578512398,92.01388888888889,0.23818444674012873,2003-03-04,20.92817068696605,UK,English,2024-02-06T00:20:39Z,59.17159763,UK,Female,Single (never married),Some University but no degree,"Yes, both parents","More than 100,000 pounds",Student,Psychology (BSc) Hons,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,Yes,No,7,No,No,Yes,Yes,White,Psychology,UK,6.5
19281,CAB,62,1.333,1.4455483870967742,100,0,17,2,28.333333333333332,26.666666666666668,2.865,4.2989411764705885,7,6.333333333333333,5,4.666666666666667,8,7.333333333333333,0.6,0.6721875,0.583875,0.666625,100,100,100,100,0.58675,0.6950416666666667,0.6,100,100,100,0.8742608695652174,0.8040416666666667,0.7786666666666666,95.83333333333334,100,100,0.7449166666666667,0.8715217391304347,0.8404166666666667,100,95.83333333333334,100,132,112,2.292,3.0010714285714286,84.72222222222221,0.7090714285714288,2003-10-21,20.302693177111056,UK,English,2024-02-08T13:24:30Z,58.82352941,UK,Female,Single (never married),Some University but no degree,"Yes, father only","60,000-99,999 pounds",Student,Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,Yes,No,Yes,Yes,5,No,Yes,Yes,No,White,Psychology,UK,6
19294,CAB,59,1.404,1.4469491525423728,95.16129032258064,0.04838709677419357,25,3,41.66666666666667,39.166666666666664,2.406,3.11424,6,5.666666666666667,7,6.333333333333333,8,7.333333333333333,0.6388260869565218,0.653,0.6869999999999999,0.7213125,95.83333333333334,100,100,100,0.60875,0.7654583333333334,0.6388260869565218,100,100,95.83333333333334,0.9870434782608696,0.866625,0.8429583333333334,95.83333333333334,100,100,0.8019999999999999,1.0922608695652174,0.80675,100,95.83333333333334,100,133,115,1.8839097744360904,2.3958173913043477,86.11111111111111,0.5119076168682575,2003-11-18,20.22164071187289,UK,English,2024-02-06T22:54:08Z,62.5,UK,Female,Single (never married),Some University but no degree,"Yes, mother only","20,000-39,999 pounds",Student,Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Faith,No,Yes,No,Yes,6.5,No,Yes,Yes,No,White,Psychology,UK,6.5
19298,CBA,59,1.4158,1.4234033898305083,95.16129032258064,0.04838709677419356,26,1,43.333333333333336,42.5,2.42575,3.4572846153846153,5,4.666666666666667,5,4.333333333333333,7,6.333333333333333,0.7213583333333333,0.71954375,0.78448125,0.69679375,100,100,100,100,0.6442833333333333,0.8229291666666667,0.7213583333333333,100,100,100,0.7811692307692307,0.8989466666666667,0.8344933333333333,54.166666666666664,62.5,62.5,0.7238,0.4854,1.0166777777777778,100,4.166666666666666,75,74,71,2.3974635135135136,2.748080281690141,50.34722222222222,0.35061676817662724,2003-09-09,20.425839935799935,UK,English,2024-02-11T12:54:46Z,56.81818182,UK,Female,Single (never married),"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,"60,000-99,999 pounds",Student,psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,No,8,No,Yes,Yes,Yes,White,Psychology,UK,5
19308,CBA,60,1.3998499999999998,1.44101,96.7741935483871,0.03225806451612904,22,6,36.666666666666664,31.666666666666664,2.66655,2.945331818181818,7,6.333333333333333,6,5.333333333333333,9,8.666666666666666,0.4689875,0.51150625,0.479425,0.5473466666666666,100,100,100,93.75,0.4990333333333334,0.5255782608695652,0.4689875,100,95.83333333333334,100,0.7304363636363637,0.6380652173913044,0.6083541666666666,91.66666666666666,95.83333333333334,100,0.5965208333333334,0.6792318181818182,0.6993913043478261,100,91.66666666666666,95.83333333333334,136,125,1.6606544117647055,1.9832576,90.625,0.3226031882352942,2001-01-24,23.041101994448244,UK,English,2024-02-08T18:18:00Z,57.47126437,UK,Female,Single (never married),Some University but no degree,"Yes, both parents","20,000-39,999 pounds",Employed full time (40 or more hours per week),Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,Yes,Yes,6,No,No,Yes,No,White,Psychology,UK,6.5
19310,ACB,60,1.433,1.4778833333333332,96.7741935483871,0.03225806451612905,28,1,46.666666666666664,45.83333333333333,2.948,3.0735714285714284,4,3.3333333333333335,4,3.6666666666666665,8,8,0.5835217391304348,0.6310625,0.585875,0.6452666666666667,95.83333333333334,100,100,93.75,0.5745,0.6679130434782609,0.5835217391304348,100,95.83333333333334,95.83333333333334,0.8730869565217391,0.801304347826087,0.7253333333333334,95.83333333333334,95.83333333333334,100,0.7702083333333334,0.8653181818181818,0.7665416666666667,100,91.66666666666666,100,111,85,1.1793153153153153,1.847541176470588,68.05555555555556,0.6682258611552727,2003-10-08,20.33388536736,UK,English,2024-02-06T22:50:20Z,58.82352941,UK,Female,Single (never married),Completed Secondary School,"Yes, both parents","40,000-59,999 pounds",Student,psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,No,Yes,No,No,7,No,No,Yes,Yes,White,Psychology,UK,4
19326,ABC,61,1.233,1.2891081967213114,98.38709677419357,0.01612903225806452,25,2,41.66666666666667,40,2.2184,3.13934,7,6,8,7.333333333333333,8,7.333333333333333,0.5403958333333333,0.50046,0.58703125,0.56596875,100,93.75,100,100,0.5262583333333333,0.5793347826086956,0.5403958333333333,100,95.83333333333334,100,0.881595652173913,0.7421869565217392,0.7488652173913043,95.83333333333334,95.83333333333334,95.83333333333334,0.7077521739130435,0.91275,0.7588374999999999,95.83333333333334,91.66666666666666,100,139,123,2.1938877697841725,2.6928439024390243,90.9722222222222,0.4989561326548517,1998-11-26,25.2016641545935,UK,English,2024-02-07T21:47:16Z,60.24096386,UK,Female,Single (never married),Some University but no degree,No,"40,000-59,999 pounds",Student,Psychology,Right,Yes,No,English,Yes,50,French,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,Yes,Yes,Yes,Yes,4.5,No,Yes,Yes,Yes,White,Psychology,UK,7.5
19355,BCA,60,1.59125,1.666655,96.7741935483871,0.03225806451612905,23,5,38.333333333333336,34.166666666666664,2.9621,3.105517391304348,6,5,7,6,10,9.333333333333334,0.5257666666666667,0.48762666666666665,0.50706875,0.5477125,100,93.75,100,100,0.4980791666666667,0.5320434782608696,0.5257666666666667,100,95.83333333333334,100,0.7060304347826087,0.6778772727272727,0.6299416666666666,95.83333333333334,91.66666666666666,100,0.6600333333333334,0.7324863636363637,0.622395652173913,100,91.66666666666666,95.83333333333334,128,116,2.46823125,2.699269827586207,84.72222222222221,0.23103857758620672,2002-09-25,21.36876148816767,UK,English,2024-02-06T22:33:47Z,60.97560976,UK,Male,Single (never married),University Bachelors Degree,"Yes, mother only","20,000-39,999 pounds",Student,Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,No,No,9,No,Yes,Yes,Yes,White,Psychology,UK,6.5
19363,ACB,60,1.44965,1.5345283333333333,96.7741935483871,0.03225806451612906,15,4,25,21.666666666666668,3.3829,4.21942,8,7.333333333333333,6,5.666666666666667,8,7.333333333333333,0.5362956521739131,0.51644,0.54270625,0.5149875,95.83333333333334,93.75,100,100,0.5109347826086956,0.5382583333333333,0.5362956521739131,95.83333333333334,100,95.83333333333334,1.028318181818182,1.0095173913043478,0.8070333333333333,91.66666666666666,95.83333333333334,100,0.8985125,0.9849714285714286,0.95675,100,87.5,100,104,104,1.7804596153846153,1.7325548076923076,72.22222222222221,-0.04790480769230765,2003-07-22,20.571618868164876,UK,English,2024-02-15T18:48:39Z,59.17159763,UK,Female,Single (never married),Completed Secondary School,No,"40,000-59,999 pounds",Student,Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,State,Yes,Yes,No,Yes,5,No,Yes,Yes,No,White,Psychology,UK,7
19374,BAC,62,1.3898,1.4260354838709677,100,0,30,5,50,45.83333333333333,1.97145,2.3432,9,8.666666666666666,9,8.666666666666666,8,7.333333333333333,0.53775,0.54223125,0.55711875,0.538175,100,100,100,100,0.5194041666666667,0.5722791666666667,0.53775,100,100,100,0.7142666666666667,0.6697208333333333,0.6404166666666666,100,100,100,0.6662375,0.6972125,0.6609541666666666,100,100,100,139,134,1.7378827338129497,2.09975,94.79166666666666,0.3618672661870501,2003-03-09,20.910971135130684,UK,English,2024-02-04T17:34:22Z,59.17159763,UK,Female,Single (never married),Some University but no degree,"Yes, both parents","Less than 20,000 pounds",Student,Psychology with counselling,Right,Yes,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,No,No,8,No,No,Yes,Yes,White,Psychology,UK,9
19377,ABC,59,1.2026,1.9535101694915251,95.16129032258064,0.04838709677419357,28,1,46.666666666666664,45.83333333333333,2.2313,2.9506107142857143,7,6,7,6.333333333333333,9,8.333333333333334,0.5042217391304348,0.5380642857142857,0.50643125,0.5579933333333333,95.83333333333334,87.5,100,93.75,0.5251636363636364,0.5413956521739131,0.5042217391304348,91.66666666666666,95.83333333333334,95.83333333333334,0.6857285714285715,0.8106541666666667,0.7078083333333334,87.5,100,100,0.7199083333333334,0.8600857142857143,0.6459916666666666,100,87.5,100,129,124,2.2748232558139536,2.399826612903226,87.84722222222221,0.12500335708927235,2002-11-22,21.23431349548128,UK,English,2024-02-15T19:59:31Z,59.99880002,UK,Female,Single (never married),Completed Secondary School,"Yes, mother only","40,000-59,999 pounds",Employed part time (up to 39 hours per week),Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,Yes,No,7,No,No,No,Yes,White,Psychology,UK,7
19377,CBA,60,1.2583,1.3434283333333334,96.7741935483871,0.03225806451612905,20,4,33.33333333333333,30,2.7409,3.727465,8,7.333333333333333,7,6.333333333333333,3,2.3333333333333335,0.5185041666666667,0.54893125,0.5114062500000001,0.48616,100,100,100,93.75,0.4953916666666667,0.5377565217391305,0.5185041666666667,100,95.83333333333334,100,0.8388095238095238,0.7807681818181819,0.8264125,87.5,91.66666666666666,100,0.7646727272727273,0.8945952380952381,0.7923541666666667,91.66666666666666,87.5,100,134,120,2.2367776119402984,2.8371775,88.19444444444444,0.6003998880597017,2002-11-22,21.195031100527288,UK,English,2024-02-01T11:38:33Z,59.99880002,UK,Female,Single (never married),Completed Secondary School,"Yes, mother only","40,000-59,999 pounds",Employed part time (up to 39 hours per week),Psychology,Right,No,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,Yes,No,7,No,No,No,Yes,White,Psychology,UK,7.5
19391,ABC,62,1.2985,1.3600209677419357,100,0,20,5,33.33333333333333,29.166666666666668,2.3636,2.762745,6,5.666666666666667,6,5.666666666666667,10,9.333333333333334,0.41801739130434784,0.43086,0.4573875,0.4293384615384616,95.83333333333334,93.75,100,81.25,0.4351833333333333,0.445905,0.41801739130434784,100,83.33333333333334,95.83333333333334,0.5984130434782609,0.5950285714285715,0.5435478260869565,95.83333333333334,87.5,95.83333333333334,0.5091416666666667,0.686905,0.5566608695652174,100,83.33333333333334,95.83333333333334,132,119,1.9443181818181816,2.2544050420168067,87.15277777777779,0.31008686019862486,2003-04-29,20.815069362625803,UK,English,2024-02-20T16:53:52Z,60.24096386,UK,Male,Single (never married),Completed Secondary School,"Yes, both parents","40,000-59,999 pounds",Student,psychology with counselling,Right,Yes,No,English,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,English,English,Public,No,Yes,Yes,Yes,5,No,Yes,Yes,Yes,White,Psychology,UK,6
